OID_,TARGET_FID,StationCode,SampleDate,CollectionDepth,FIRST_TargetLatitude,FIRST_TargetLongitude,FIRST_StationName,FIRST_CollectionMethodName,HUC10,HUC12,RASTERVALU
701,1894,544XKCAHL,9/16/2014 0:00:00,0.000000000000000,37.881881999999997,-121.652206399999997,Kellogg Creek along Hoffman Ln,Field Method,1804000308.000000000000000,180400030802.000000000000000,13
702,1895,544XKCAHL,9/16/2014 0:00:00,0.000000000000000,37.881881999999997,-121.652206399999997,Kellogg Creek along Hoffman Ln,Sediment_Grab,1804000308.000000000000000,180400030802.000000000000000,13
703,1922,544BIPAOR,12/4/2014 0:00:00,0.000000000000000,37.979160000000000,-121.570228599999993,Bacon Island Pump @ Old River,Field Method,1804000309.000000000000000,180400030904.000000000000000,0
704,1930,544EOWDTD,12/18/2014 0:00:00,0.000000000000000,37.928570000000001,-121.560668899999996,East Orwood Tract Drain,Field Method,1804000309.000000000000000,180400030905.000000000000000,0
705,1953,544BIPAOR,2/9/2015 0:00:00,0.000000000000000,37.979160000000000,-121.570228599999993,Bacon Island Pump @ Old River,Field Method,1804000309.000000000000000,180400030904.000000000000000,0
706,1954,544EOWDTD,2/9/2015 0:00:00,0.000000000000000,37.928570000000001,-121.560668899999996,East Orwood Tract Drain,Field Method,1804000309.000000000000000,180400030905.000000000000000,0
707,1963,544BIPAOR,3/17/2015 0:00:00,0.000000000000000,37.979160000000000,-121.570228599999993,Bacon Island Pump @ Old River,Field Method,1804000309.000000000000000,180400030904.000000000000000,0
708,1966,544EOWDTD,3/17/2015 0:00:00,0.000000000000000,37.928570000000001,-121.560668899999996,East Orwood Tract Drain,Field Method,1804000309.000000000000000,180400030905.000000000000000,0
709,1982,544XKCAHL,3/17/2015 0:00:00,0.000000000000000,37.881881999999997,-121.652206399999997,Kellogg Creek along Hoffman Ln,Field Method,1804000308.000000000000000,180400030802.000000000000000,13
710,1983,544XKCAHL,3/17/2015 0:00:00,0.000000000000000,37.881881999999997,-121.652206399999997,Kellogg Creek along Hoffman Ln,Sediment_Grab,1804000308.000000000000000,180400030802.000000000000000,13
711,1994,B9C75861385,4/6/2015 0:00:00,0.000000000000000,37.995499000000002,-121.701797499999998,Rock Slough at CCWD Fish Facility,Water_Grab,1804000308.000000000000000,180400030803.000000000000000,7
712,1995,B9D75811344,4/6/2015 0:00:00,0.000000000000000,37.969101000000002,-121.572898899999998,Old River at Bacon Island,Water_Grab,1804000306.000000000000000,180400030605.000000000000000,1
713,2005,544PS0725,4/16/2015 0:00:00,0.000000000000000,37.948749999999997,-121.698684700000001,Marsh Creek ~0.3mi above Hwy 4,Field Method,1804000307.000000000000000,180400030702.000000000000000,20
714,2006,544PS0725,4/16/2015 0:00:00,0.000000000000000,37.948749999999997,-121.698684700000001,Marsh Creek ~0.3mi above Hwy 4,Field Method,1804000307.000000000000000,180400030702.000000000000000,20
715,2007,544R01049,4/20/2015 0:00:00,0.000000000000000,37.922179999999997,-121.719276399999998,Dry Creek,Field Method,1804000307.000000000000000,180400030702.000000000000000,30
716,2008,544R01049,4/20/2015 0:00:00,0.000000000000000,37.922179999999997,-121.719276399999998,Dry Creek,Field Method,1804000307.000000000000000,180400030702.000000000000000,30
717,2015,544BIPAOR,4/21/2015 0:00:00,0.000000000000000,37.979160000000000,-121.570228599999993,Bacon Island Pump @ Old River,Field Method,1804000309.000000000000000,180400030904.000000000000000,0
718,2016,544BIPAOR,4/21/2015 0:00:00,0.000000000000000,37.979160000000000,-121.570228599999993,Bacon Island Pump @ Old River,Sediment_Grab,1804000309.000000000000000,180400030904.000000000000000,0
719,2018,544EOWDTD,4/21/2015 0:00:00,0.000000000000000,37.928570000000001,-121.560668899999996,East Orwood Tract Drain,Field Method,1804000309.000000000000000,180400030905.000000000000000,0
720,2019,544EOWDTD,4/21/2015 0:00:00,0.000000000000000,37.928570000000001,-121.560668899999996,East Orwood Tract Drain,Sediment_Grab,1804000309.000000000000000,180400030905.000000000000000,0
721,2031,544R01305,4/23/2015 0:00:00,0.000000000000000,37.944240999999998,-121.705528299999997,Marsh Creek,Field Method,1804000307.000000000000000,180400030702.000000000000000,21
722,2032,544R01305,4/23/2015 0:00:00,0.000000000000000,37.944240999999998,-121.705528299999997,Marsh Creek,Field Method,1804000307.000000000000000,180400030702.000000000000000,21
723,2033,B9C75861385,5/4/2015 0:00:00,0.000000000000000,37.995499000000002,-121.701797499999998,Rock Slough at CCWD Fish Facility,Water_Grab,1804000308.000000000000000,180400030803.000000000000000,7
724,2034,B9D75811344,5/4/2015 0:00:00,0.000000000000000,37.969101000000002,-121.572898899999998,Old River at Bacon Island,Water_Grab,1804000306.000000000000000,180400030605.000000000000000,1
725,2049,544BIPAOR,5/19/2015 0:00:00,0.000000000000000,37.979160000000000,-121.570228599999993,Bacon Island Pump @ Old River,Field Method,1804000309.000000000000000,180400030904.000000000000000,0
726,2050,544EOWDTD,5/19/2015 0:00:00,0.000000000000000,37.928570000000001,-121.560668899999996,East Orwood Tract Drain,Field Method,1804000309.000000000000000,180400030905.000000000000000,0
727,2060,B9C75861385,6/1/2015 0:00:00,0.000000000000000,37.995499000000002,-121.701797499999998,Rock Slough at CCWD Fish Facility,Water_Grab,1804000308.000000000000000,180400030803.000000000000000,7
728,2061,B9D75811344,6/1/2015 0:00:00,0.000000000000000,37.969101000000002,-121.572898899999998,Old River at Bacon Island,Water_Grab,1804000306.000000000000000,180400030605.000000000000000,1
729,2074,544BIPAOR,6/16/2015 0:00:00,0.000000000000000,37.979160000000000,-121.570228599999993,Bacon Island Pump @ Old River,Field Method,1804000309.000000000000000,180400030904.000000000000000,0
730,2075,544EOWDTD,6/16/2015 0:00:00,0.000000000000000,37.928570000000001,-121.560668899999996,East Orwood Tract Drain,Field Method,1804000309.000000000000000,180400030905.000000000000000,0
731,2086,541MERECY,6/23/2015 0:00:00,0.000000000000000,37.991070000000001,-121.696258499999999,Marsh Creek at East Cypress Crossing,Field Method,1804000307.000000000000000,180400030702.000000000000000,4
732,2087,541MERECY,6/23/2015 0:00:00,0.000000000000000,37.991070000000001,-121.696258499999999,Marsh Creek at East Cypress Crossing,Sediment_Grab,1804000307.000000000000000,180400030702.000000000000000,4
733,2088,B9C75861385,7/6/2015 0:00:00,0.000000000000000,37.995499000000002,-121.701797499999998,Rock Slough at CCWD Fish Facility,Water_Grab,1804000308.000000000000000,180400030803.000000000000000,7
734,2099,544BIPAOR,7/21/2015 0:00:00,0.000000000000000,37.979160000000000,-121.570228599999993,Bacon Island Pump @ Old River,Field Method,1804000309.000000000000000,180400030904.000000000000000,0
735,2100,544EOWDTD,7/21/2015 0:00:00,0.000000000000000,37.928570000000001,-121.560668899999996,East Orwood Tract Drain,Field Method,1804000309.000000000000000,180400030905.000000000000000,0
736,2112,B9C75861385,8/3/2015 0:00:00,0.000000000000000,37.995499000000002,-121.701797499999998,Rock Slough at CCWD Fish Facility,Water_Grab,1804000308.000000000000000,180400030803.000000000000000,7
737,2125,544BIPAOR,8/18/2015 0:00:00,0.000000000000000,37.979160000000000,-121.570228599999993,Bacon Island Pump @ Old River,Field Method,1804000309.000000000000000,180400030904.000000000000000,0
738,2146,B9D75811344,9/8/2015 0:00:00,0.000000000000000,37.969101000000002,-121.572898899999998,Old River at Bacon Island,Water_Grab,1804000306.000000000000000,180400030605.000000000000000,1
739,2148,B9C75861385,9/9/2015 0:00:00,0.000000000000000,37.995499000000002,-121.701797499999998,Rock Slough at CCWD Fish Facility,Water_Grab,1804000308.000000000000000,180400030803.000000000000000,7
740,2159,544BIPAOR,9/15/2015 0:00:00,0.000000000000000,37.979160000000000,-121.570228599999993,Bacon Island Pump @ Old River,Field Method,1804000309.000000000000000,180400030904.000000000000000,0
741,2160,544BIPAOR,9/15/2015 0:00:00,0.000000000000000,37.979160000000000,-121.570228599999993,Bacon Island Pump @ Old River,Sediment_Grab,1804000309.000000000000000,180400030904.000000000000000,0
742,2163,544EOWDTD,9/15/2015 0:00:00,0.000000000000000,37.928570000000001,-121.560668899999996,East Orwood Tract Drain,Field Method,1804000309.000000000000000,180400030905.000000000000000,0
743,2164,544EOWDTD,9/15/2015 0:00:00,0.000000000000000,37.928570000000001,-121.560668899999996,East Orwood Tract Drain,Sediment_Grab,1804000309.000000000000000,180400030905.000000000000000,0
744,2181,544XKCAHL,9/15/2015 0:00:00,0.000000000000000,37.881881999999997,-121.652206399999997,Kellogg Creek along Hoffman Ln,Field Method,1804000308.000000000000000,180400030802.000000000000000,13
745,2182,544XKCAHL,9/15/2015 0:00:00,0.000000000000000,37.881881999999997,-121.652206399999997,Kellogg Creek along Hoffman Ln,Sediment_Grab,1804000308.000000000000000,180400030802.000000000000000,13
746,2189,B9C75861385,10/5/2015 0:00:00,0.000000000000000,37.995499000000002,-121.701797499999998,Rock Slough at CCWD Fish Facility,Water_Grab,1804000308.000000000000000,180400030803.000000000000000,7
747,2190,B9D75811344,10/5/2015 0:00:00,0.000000000000000,37.969101000000002,-121.572898899999998,Old River at Bacon Island,Water_Grab,1804000306.000000000000000,180400030605.000000000000000,1
748,2201,544EOWDTD,10/20/2015 0:00:00,0.000000000000000,37.928570000000001,-121.560668899999996,East Orwood Tract Drain,Field Method,1804000309.000000000000000,180400030905.000000000000000,0
749,2211,B9C75861385,11/2/2015 0:00:00,0.000000000000000,37.995499000000002,-121.701797499999998,Rock Slough at CCWD Fish Facility,Water_Grab,1804000308.000000000000000,180400030803.000000000000000,7
750,2212,B9D75811344,11/2/2015 0:00:00,0.000000000000000,37.969101000000002,-121.572898899999998,Old River at Bacon Island,Water_Grab,1804000306.000000000000000,180400030605.000000000000000,1
751,2229,B9C75861385,12/7/2015 0:00:00,0.000000000000000,37.995499000000002,-121.701797499999998,Rock Slough at CCWD Fish Facility,Water_Grab,1804000308.000000000000000,180400030803.000000000000000,7
752,2230,B9D75811344,12/7/2015 0:00:00,0.000000000000000,37.969101000000002,-121.572898899999998,Old River at Bacon Island,Water_Grab,1804000306.000000000000000,180400030605.000000000000000,1
753,2235,544BIPAOR,12/8/2015 0:00:00,0.000000000000000,37.979160000000000,-121.570228599999993,Bacon Island Pump @ Old River,Field Method,1804000309.000000000000000,180400030904.000000000000000,0
754,2237,544EOWDTD,12/8/2015 0:00:00,0.000000000000000,37.928570000000001,-121.560668899999996,East Orwood Tract Drain,Field Method,1804000309.000000000000000,180400030905.000000000000000,0
755,2250,B9C75861385,1/4/2016 0:00:00,0.000000000000000,37.995499000000002,-121.701797499999998,Rock Slough at CCWD Fish Facility,Water_Grab,1804000308.000000000000000,180400030803.000000000000000,7
756,2251,B9D75811344,1/4/2016 0:00:00,0.000000000000000,37.969101000000002,-121.572898899999998,Old River at Bacon Island,Water_Grab,1804000306.000000000000000,180400030605.000000000000000,1
757,2260,544EOWDTD,1/6/2016 0:00:00,0.000000000000000,37.928570000000001,-121.560668899999996,East Orwood Tract Drain,Field Method,1804000309.000000000000000,180400030905.000000000000000,0
758,2278,B9C75861385,2/3/2016 0:00:00,0.000000000000000,37.995499000000002,-121.701797499999998,Rock Slough at CCWD Fish Facility,Water_Grab,1804000308.000000000000000,180400030803.000000000000000,7
759,2279,B9D75811344,2/3/2016 0:00:00,0.000000000000000,37.969101000000002,-121.572898899999998,Old River at Bacon Island,Water_Grab,1804000306.000000000000000,180400030605.000000000000000,1
760,2288,544BIPAOR,2/18/2016 0:00:00,0.000000000000000,37.979160000000000,-121.570228599999993,Bacon Island Pump @ Old River,Field Method,1804000309.000000000000000,180400030904.000000000000000,0
761,2289,544EOWDTD,2/18/2016 0:00:00,0.000000000000000,37.928570000000001,-121.560668899999996,East Orwood Tract Drain,Field Method,1804000309.000000000000000,180400030905.000000000000000,0
762,2299,544BIPAOR,3/7/2016 0:00:00,0.000000000000000,37.979160000000000,-121.570228599999993,Bacon Island Pump @ Old River,Field Method,1804000309.000000000000000,180400030904.000000000000000,0
763,2301,544EOWDTD,3/7/2016 0:00:00,0.000000000000000,37.928570000000001,-121.560668899999996,East Orwood Tract Drain,Field Method,1804000309.000000000000000,180400030905.000000000000000,0
764,2318,B9C75861385,3/10/2016 0:00:00,0.000000000000000,37.995499000000002,-121.701797499999998,Rock Slough at CCWD Fish Facility,Water_Grab,1804000308.000000000000000,180400030803.000000000000000,7
765,2319,B9D75811344,3/10/2016 0:00:00,0.000000000000000,37.969101000000002,-121.572898899999998,Old River at Bacon Island,Water_Grab,1804000306.000000000000000,180400030605.000000000000000,1
766,2325,544BIPAOR,4/19/2016 0:00:00,0.000000000000000,37.979160000000000,-121.570228599999993,Bacon Island Pump @ Old River,Field Method,1804000309.000000000000000,180400030904.000000000000000,0
767,2326,544BIPAOR,4/19/2016 0:00:00,0.000000000000000,37.979160000000000,-121.570228599999993,Bacon Island Pump @ Old River,Sediment_Grab,1804000309.000000000000000,180400030904.000000000000000,0
768,2329,544EOWDTD,4/19/2016 0:00:00,0.000000000000000,37.928570000000001,-121.560668899999996,East Orwood Tract Drain,Field Method,1804000309.000000000000000,180400030905.000000000000000,0
769,2330,544EOWDTD,4/19/2016 0:00:00,0.000000000000000,37.928570000000001,-121.560668899999996,East Orwood Tract Drain,Sediment_Grab,1804000309.000000000000000,180400030905.000000000000000,0
770,2354,544BIPAOR,5/17/2016 0:00:00,0.000000000000000,37.979160000000000,-121.570228599999993,Bacon Island Pump @ Old River,Field Method,1804000309.000000000000000,180400030904.000000000000000,0
771,2356,544EOWDTD,5/17/2016 0:00:00,0.000000000000000,37.928570000000001,-121.560668899999996,East Orwood Tract Drain,Field Method,1804000309.000000000000000,180400030905.000000000000000,0
772,2381,544BIPAOR,6/21/2016 0:00:00,0.000000000000000,37.979160000000000,-121.570228599999993,Bacon Island Pump @ Old River,Field Method,1804000309.000000000000000,180400030904.000000000000000,0
773,2383,544EOWDTD,6/21/2016 0:00:00,0.000000000000000,37.928570000000001,-121.560668899999996,East Orwood Tract Drain,Field Method,1804000309.000000000000000,180400030905.000000000000000,0
774,2408,544BIPAOR,7/19/2016 0:00:00,0.000000000000000,37.979160000000000,-121.570228599999993,Bacon Island Pump @ Old River,Field Method,1804000309.000000000000000,180400030904.000000000000000,0
775,2410,544EOWDTD,7/19/2016 0:00:00,0.000000000000000,37.928570000000001,-121.560668899999996,East Orwood Tract Drain,Field Method,1804000309.000000000000000,180400030905.000000000000000,0
776,2423,541MERECY,7/27/2016 0:00:00,0.000000000000000,37.991070000000001,-121.696258499999999,Marsh Creek at East Cypress Crossing,Field Method,1804000307.000000000000000,180400030702.000000000000000,4
777,2424,541MERECY,7/27/2016 0:00:00,0.000000000000000,37.991070000000001,-121.696258499999999,Marsh Creek at East Cypress Crossing,Sediment_Grab,1804000307.000000000000000,180400030702.000000000000000,4
778,2435,544BIPAOR,8/16/2016 0:00:00,0.000000000000000,37.979160000000000,-121.570228599999993,Bacon Island Pump @ Old River,Field Method,1804000309.000000000000000,180400030904.000000000000000,0
779,2437,544EOWDTD,8/16/2016 0:00:00,0.000000000000000,37.928570000000001,-121.560668899999996,East Orwood Tract Drain,Field Method,1804000309.000000000000000,180400030905.000000000000000,0
780,2471,544BIPAOR,9/20/2016 0:00:00,0.000000000000000,37.979160000000000,-121.570228599999993,Bacon Island Pump @ Old River,Field Method,1804000309.000000000000000,180400030904.000000000000000,0
781,2472,544BIPAOR,9/20/2016 0:00:00,0.000000000000000,37.979160000000000,-121.570228599999993,Bacon Island Pump @ Old River,Sediment_Grab,1804000309.000000000000000,180400030904.000000000000000,0
782,2475,544EOWDTD,9/20/2016 0:00:00,0.000000000000000,37.928570000000001,-121.560668899999996,East Orwood Tract Drain,Field Method,1804000309.000000000000000,180400030905.000000000000000,0
783,2476,544EOWDTD,9/20/2016 0:00:00,0.000000000000000,37.928570000000001,-121.560668899999996,East Orwood Tract Drain,Sediment_Grab,1804000309.000000000000000,180400030905.000000000000000,0
784,2537,544BIPAOR,12/16/2016 0:00:00,0.000000000000000,37.979160000000000,-121.570228599999993,Bacon Island Pump @ Old River,Field Method,1804000309.000000000000000,180400030904.000000000000000,0
785,2548,544BIPAOR,1/5/2017 0:00:00,0.000000000000000,37.979160000000000,-121.570228599999993,Bacon Island Pump @ Old River,Field Method,1804000309.000000000000000,180400030904.000000000000000,0
786,2581,544BIPAOR,2/28/2017 0:00:00,0.000000000000000,37.979160000000000,-121.570228599999993,Bacon Island Pump @ Old River,Field Method,1804000309.000000000000000,180400030904.000000000000000,0
787,2604,544BIPAOR,3/21/2017 0:00:00,0.000000000000000,37.979160000000000,-121.570228599999993,Bacon Island Pump @ Old River,Field Method,1804000309.000000000000000,180400030904.000000000000000,0
